_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1345797,1011473,0125C00207000000,850 INWOOD ST,City of Pittsburgh,2834,Building,R2-L,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4602380951,-79.9042755436,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Eastern
1345798,1011475,0174H00138000000,1053 BLACKADORE ST,City of Pittsburgh,3000,Building,R2-L,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.457827815,-79.8835949485,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1345799,1011478,0174M00025000000,904 BLACKADORE ST,City of Pittsburgh,2631,Building,LNC,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4555766797,-79.8830466714,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1345800,1011479,0174M00302000001,0 BAXTER ST,City of Pittsburgh,3125,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.456313426,-79.8858750366,42003130100,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1345801,1011476,0174J00393000A00,7213 FRANKSTOWN AVE,City of Pittsburgh,1500,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4574868368,-79.8956084704,42003130200,Homewood North,9,13,3-17,5,2,Eastern,Eastern
1345802,1011477,0174K00273000000,7233 BENNETT ST,City of Pittsburgh,3375,Building,RM-M,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4564038575,-79.8952209039,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345803,1011480,0174P00099000000,7504 HAMILTON AVE,City of Pittsburgh,3147,Building,R1A-VH,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4532954583,-79.8928583591,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345804,1011481,0174P00294000000,7356 KELLY ST,City of Pittsburgh,3466,Building,RM-M,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4542887297,-79.8928604175,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345805,1011485,0175H00127000000,7933 TIOGA ST,City of Pittsburgh,3150,Building,RM-M,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4498494915,-79.8855406403,42003130400,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345806,1011486,0175H00128000000,7935 TIOGA ST,City of Pittsburgh,3000,Building,RM-M,Unknown,Unknown,Treasurer Sale,2019-08-16,2020-11-03,40.4498194453,-79.8854720048,42003130400,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345807,1011483,0175H00059000000,7925 SUSQUEHANNA ST,City of Pittsburgh,6600,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4490780242,-79.8859938783,42003130400,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345808,1011484,0175H00089000000,7936 TIOGA ST,City of Pittsburgh,3168,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4493806305,-79.8857271364,42003130400,Homewood South,9,13,3-17,5,2,Eastern,Eastern
1345809,1011482,0174S00147000000,724 OAKWOOD ST,City of Pittsburgh,2070,Building,LNC,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4537274618,-79.8853106975,42003130600,East Hills,9,13,3-17,5,2,Eastern,Eastern
1345810,1011487,0231F00193000000,104 STANDARD AVE,City of Pittsburgh,4589,Building,R2-L,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4577074549,-79.8779558627,42003130600,East Hills,9,13,3-17,5,2,Eastern,Eastern
1345811,1011474,0173F00141000000,1618 WESTMORELAND AVE,City of Pittsburgh,3000,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2019-08-16,2020-11-03,40.4696607155,-79.8915143899,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Northeast
1345812,184689,0015M00153000000,401  SYLVANIA AV,City of Pittsburgh,3188,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2018-08-29,40.4176499069,-80.0002658252,42003562400,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
1345813,184690,0015M00154000000,403  SYLVANIA AV,City of Pittsburgh,3188,Vacant Land,R2-H,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2018-08-29,40.4176499957,-80.0001734853,42003562400,Beltzhoover,3,18,4-21,3,5,Southern,Emerald
1345814,183303,0026P00164000000,736  ADELAIDE ST,City of Pittsburgh,2000,Vacant Land,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2009-11-20,2018-08-30,40.4537541971,-79.9599082148,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1345815,985722,0019C00221000000,807 CRUCIBLE ST,City of Pittsburgh,3750,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2020-08-19,40.4419185785,-80.0402339162,42003562600,Elliott,2,20,1-17,6,5,Northern,Western
1345816,985776,0056G00307000000,0 KILBOURNE ST,City of Pittsburgh,4272,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2020-08-25,40.4112344352,-79.9372474441,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Eastern
1345817,174140,0027B00352000000,821 SHAWNEE ST,City of Pittsburgh,2400,Vacant Land,R2-L,URA Transfer,Sale Pending,Treasurer Sale,2008-09-26,2020-08-31,40.4508847465,-79.9602969297,42003050600,Upper Hill,6,5,2-22,2,3,Central,Schenley
1345818,958073,0024C00162000000,1214 SPRING GARDEN AVE,City of Pittsburgh,1470,Building,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4603559636,-79.991023113,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1345819,958074,0024C00167000000,1222 SPRING GARDEN AVE,City of Pittsburgh,3000,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4604922312,-79.9907990583,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1345820,958076,0024C00306000000,1223 SPRING GARDEN AVE,City of Pittsburgh,2400,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.460080294,-79.9907908683,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1345821,958077,0024C00309000000,1215 SPRING GARDEN AVE,City of Pittsburgh,1000,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4601040497,-79.9910349443,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1345822,958078,0024F00306000000,1125 VOSKAMP ST,City of Pittsburgh,1980,Vacant Land,R1A-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4588112,-79.9925779627,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
1345823,958071,0024J00302000B00,823 BLOSSOM WAY,City of Pittsburgh,633,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4570136599,-79.9968314593,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1345824,958072,0024J00364000000,841 LOVITT WAY,City of Pittsburgh,2268,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4563536494,-79.9958799124,42003563200,East Allegheny,1,23,1-5,1,1,Northern,Riverview
1345825,958084,0044D00065000000,1608 ECKERT ST,City of Pittsburgh,2548,Building,UI,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4719819782,-80.0358294778,42003271500,Marshall-Shadeland,1,27,1-14,1,1,Northern,Riverview
1345826,175009,0045F00245000000,2652 MCDOWELL ST,City of Pittsburgh,7384,Vacant Land,R1D-H,Public Sale,Cancelled,Treasurer Sale,1985-10-07,2017-10-18,40.469282491,-80.026508981,42003271500,Marshall-Shadeland,1,27,1-9,1,1,Northern,Riverview
1345827,958080,0046H00019000000,2313 BESSIE AVE,City of Pittsburgh,9149,Building,H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4687101721,-79.999482755,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
1345828,958081,0046K00129000000,2314 PERRYSVILLE AVE,City of Pittsburgh,2241,Building,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.466525769,-80.0106106377,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
1345829,958083,0115B00288000000,3973 OAKDALE ST,City of Pittsburgh,3150,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4903703077,-80.0276859268,42003270800,Brighton Heights,1,26,1-15,1,1,Northern,Riverview
1345830,958026,0124S00059000000,1007 LINCOLN AVE,City of Pittsburgh,2050,Vacant Land,LNC,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4641064136,-79.9018500608,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1345831,958027,0124S00060000000,1005 LINCOLN AVE,City of Pittsburgh,2101,Building,LNC,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4640547196,-79.9019404825,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1345832,958028,0124S00062000000,1001 LINCOLN AVE,City of Pittsburgh,1316,Vacant Land,LNC,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4640048391,-79.9020334152,42003120300,Lincoln-Lemington-Belmar,9,12,3-15,5,2,Eastern,Highland
1345833,958044,0173J00163000000,1236 LINCOLN AVE,City of Pittsburgh,1967,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4655058443,-79.8976090435,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345834,958045,0173J00164000000,1238 LINCOLN AVE,City of Pittsburgh,2660,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4655973537,-79.8976259607,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345835,958046,0173J00167000000,1242 LINCOLN AVE,City of Pittsburgh,4980,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4657026436,-79.8975770577,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345836,958047,0173J00177000000,1246 LINCOLN AVE,City of Pittsburgh,6850,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4659310354,-79.8974087741,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345837,958048,0173J00180000000,0 LINCOLN AVE,City of Pittsburgh,3872,Vacant Land,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4660343936,-79.8973775357,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345838,958049,0173L00017000000,7305 LEMINGTON AVE,City of Pittsburgh,5000,Building,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4671835671,-79.889638163,42003561900,Lincoln-Lemington-Belmar,9,12,3-18,5,2,Eastern,Highland
1345839,958030,0125A00186000000,211 MAYFLOWER ST,City of Pittsburgh,2200,Vacant Land,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4621794862,-79.9132453846,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345840,958034,0125B00343000000,135 FINLEY ST,City of Pittsburgh,8364,Vacant Land,R1D-M,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4602246751,-79.9095107161,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345841,958035,0125C00069000000,632 LINCOLN AVE,City of Pittsburgh,2524,Building,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4619560706,-79.9064141008,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345842,958036,0125C00072000000,630 LINCOLN AVE,City of Pittsburgh,2125,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4618543277,-79.9065920815,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345843,958037,0125C00077000000,624 LINCOLN AVE,City of Pittsburgh,3696,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4617289078,-79.9068093366,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345844,958038,0125C00080000000,622 LINCOLN AVE,City of Pittsburgh,4260,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4616724287,-79.906934297,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345845,958039,0125C00083000000,620 LINCOLN AVE,City of Pittsburgh,3570,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4616302337,-79.9070413741,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345846,958040,0125C00084000000,618 LINCOLN AVE,City of Pittsburgh,2400,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.461612803,-79.9071260521,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345847,958042,0125C00116000000,6633 SHETLAND AVE,City of Pittsburgh,1999,Vacant Land,RM-H,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4606951708,-79.9072358155,42003120800,Larimer,9,12,3-12,5,2,Eastern,Highland
1345848,958050,0125D00106000000,7010 HERMITAGE ST,City of Pittsburgh,1848,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4609896662,-79.8995433336,42003130100,Homewood North,9,13,3-18,5,2,Eastern,Highland
1345849,958043,0125D00130000000,6943 KEDRON ST,City of Pittsburgh,1860,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.462256127,-79.9003675265,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Highland
1345850,183869,0125G00079000000,6814  FRANKSTOWN AV,City of Pittsburgh,3300,Vacant Land,R2-L,URA Transfer,Available for Sale,,,2017-10-16,40.457989085981595,-79.90550205482026,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1345851,183870,0125G00080000000,6816  FRANKSTOWN AV,City of Pittsburgh,3360,Vacant Land,R2-L,URA Transfer,Available for Sale,,,2017-10-16,40.45797202427503,-79.90540216550019,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Highland
1345852,958057,0174R00322000000,7723 KELLY ST,City of Pittsburgh,5492,Vacant Land,RM-M,URA Transfer,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4536973991,-79.8877723922,42003130400,Homewood South,9,13,3-17,5,2,Eastern,Frick
1345853,175883,0051F00106000000,510 OSCEOLA ST,City of Pittsburgh,2430,Vacant Land,R2-H,Unknown Public Use,Permanent City Ownership,Treasurer Sale,1950-06-05,2017-10-11,40.4577513997,-79.9426527205,42003080400,Bloomfield,7,8,3-1,5,2,Central,Highland
1345854,958024,0010C00021000000,720 WATT LN,City of Pittsburgh,1045,Building,RM-M,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4505754827,-79.972024058,42003050900,Bedford Dwellings,6,5,2-5,2,3,Central,Schenley
1345855,958023,0029C00050000000,3512 FRAZIER ST,City of Pittsburgh,2500,Vacant Land,R1A-H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4311209522,-79.9564610995,42003040900,South Oakland,3,4,2-11,4,3,Central,Schenley
1345856,958060,0054J00186000000,342 SALINE ST,City of Pittsburgh,3312,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.4272354931,-79.9467385496,42003151600,Greenfield,5,15,2-12,4,3,Eastern,Frick
1345857,176345,0056C00288000000,4818 20 NANSEN ST,City of Pittsburgh,5760,Vacant Land,R1D-H,Public Sale,Hold for Study,Treasurer Sale,1948-06-07,2017-10-11,40.412841701,-79.9390074363,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345858,958089,0090R00228000000,0 NICEVILLE ST,City of Pittsburgh,7077,Vacant Land,R1D-L,Public Sale,Available for Sale,Treasurer Sale,2017-04-28,2017-10-05,40.3959801066,-79.9205099978,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1345859,914395,0056P00134000000,5231  DYKE ST,City of Pittsburgh,1865,Building,R1A-VH,URA Transfer,Cancelled,Treasurer Sale,2016-10-28,2017-10-18,40.4049912898,-79.9433498826,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345860,176149,0055P00004000000,4633 CHATSWORTH ST,City of Pittsburgh,2500,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,2008-09-26,2017-10-11,40.413895936,-79.9447072118,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345861,184586,0055P00226000000,4653  SYLVAN AV,City of Pittsburgh,6000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2012-10-26,2017-10-11,40.4141168646,-79.9425238237,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345862,176259,0056B00015000000,4640 CHATSWORTH ST,City of Pittsburgh,2400,Vacant Land,NDI,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2017-10-11,40.4135729128,-79.9450413717,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345863,176267,0056B00135000000,3764 BERWICK ST,City of Pittsburgh,2280,Building,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1973-06-04,2017-10-11,40.4132908262,-79.9431092788,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345864,176284,0056B00352000000,172 HAZELWOOD AVE,City of Pittsburgh,7660,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2017-10-11,40.411595906,-79.9413251115,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345865,176311,0056C00082000000,405 NANSEN ST,City of Pittsburgh,1275,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1988-09-19,2017-10-11,40.4121845938,-79.9375350558,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345866,176312,0056C00083000000,407 NANSEN ST,City of Pittsburgh,1364,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1981-12-07,2017-10-11,40.4121921383,-79.9374671379,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345867,176314,0056C00085000000,415 FLOWERS AVE,City of Pittsburgh,2429,Building,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,2012-10-26,2017-10-11,40.4122227867,-79.9372945941,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345868,176319,0056C00209000000,24 NANSEN ST,City of Pittsburgh,5760,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1994-03-28,2017-10-11,40.4128810434,-79.9383080156,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345869,176322,0056C00219000000,1 NANSEN ST,City of Pittsburgh,4641,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2017-10-11,40.4123911032,-79.9377390352,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345870,176334,0056C00256000000,97 FLOWERS AVE,City of Pittsburgh,13299,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1979-06-04,2017-10-11,40.4115262845,-79.940303321,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345871,176346,0056C00292000000,4814 NANSEN ST,City of Pittsburgh,3480,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1948-06-07,2017-10-11,40.4130267755,-79.939063575,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345872,184512,0056C00326000000,216  HAZELWOOD,City of Pittsburgh,3900,Vacant Land,R1D-H,Hold for Study,Hold for Study,Unknown,2013-10-25,2017-10-11,40.411948905,-79.9407288508,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345873,176363,0056D00142000000,455 KILBOURNE ST,City of Pittsburgh,1962,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,2004-09-24,2017-10-11,40.4125760505,-79.93631166,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345874,176364,0056D00190000000,435 FLOWERS AVE,City of Pittsburgh,1107,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1948-06-07,2017-10-11,40.4120251246,-79.9364679233,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345875,176365,0056D00191000000,435 NANSEN ST,City of Pittsburgh,2720,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2017-10-11,40.4120090496,-79.9365409709,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345876,176366,0056D00196000000,428 FLOWERS AVE,City of Pittsburgh,1600,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1990-12-17,2017-10-11,40.4117364842,-79.9369412502,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345877,176367,0056D00197000000,430 FLOWERS AVE,City of Pittsburgh,1600,Vacant Land,R1D-H,Hold for Study,Hold for Study,Treasurer Sale,1989-09-18,2017-10-11,40.4117364707,-79.9368900036,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345878,176434,0056F00271000000,190 FLOWERS AVE,City of Pittsburgh,3352,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2017-10-11,40.4108768537,-79.9415814292,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345879,176435,0056F00275000000,186 88 FLOWERS AVE,City of Pittsburgh,3149,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1949-06-06,2017-10-11,40.4107761657,-79.9416734273,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345880,179947,0056F00289000000,159 71 FLOWERS AVE,City of Pittsburgh,5000,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1977-09-12,2017-10-11,40.4105261851,-79.9422811181,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345881,176440,0056F00290000000,157 FLOWERS AVE,City of Pittsburgh,730,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1994-06-27,2017-10-11,40.4104813452,-79.9424801323,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
1345882,176441,0056F00291000000,155 FLOWERS AVE,City of Pittsburgh,700,Vacant Land,R1A-H,Hold for Study,Hold for Study,Treasurer Sale,1994-06-27,2017-10-11,40.4104693873,-79.9425342266,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
